Original_Image,Augmented_Image,Augmentation_Type
celebdf_train_id30_id1_0005_frame240_face5.jpg,aug_ai_02592.jpg,noise_injection
512_man_SD_0262.jpg,aug_ai_02593.jpg,noise_injection
fake_DeepFakeDetection_01_02__walking_down_indoor_hall_disgust__YVGY8LOK_1.jpg,aug_ai_02594.jpg,masking
2T9GLUURT6.jpg,aug_ai_02595.jpg,gaussian_blur
dfdc_train_fake_btiysiskpf_88_0.jpg,aug_ai_02596.jpg,color_jitter
LNGLSDKRU2.jpg,aug_ai_02597.jpg,brightness_shift
1024_man_men_1070.jpg,aug_ai_02598.jpg,horizontal_flip
E5MKAHVDJ5.jpg,aug_ai_02599.jpg,color_jitter
fake_DeepFakeDetection_20_13__hugging_happy__HQHYKNGK_0.jpg,aug_ai_02600.jpg,brightness_shift
fake_Face2Face_512_495_0.jpg,aug_ai_02601.jpg,rotation
NKF0HKIJX4.jpg,aug_ai_02602.jpg,masking
1024_man_men_0625.jpg,aug_ai_02603.jpg,brightness_shift
SOYTCPJ2T4.jpg,aug_ai_02604.jpg,gaussian_blur
TCKDG2MVUM.jpg,aug_ai_02605.jpg,masking
celebdf_val_id54_id51_0003_frame60_face3.jpg,aug_ai_02606.jpg,horizontal_flip
dfdc_train_fake_avywawptfc_7_0.jpg,aug_ai_02607.jpg,brightness_shift
ai_detect_fake_271_20241130150214_A_close-up_shot_of_a_elderly_genderqueer_person_of.jpg,aug_ai_02608.jpg,brightness_shift
768_man_SD_0684.jpg,aug_ai_02609.jpg,masking
fake_NeuralTextures_814_871_1.jpg,aug_ai_02610.jpg,rotation
BV4AT4GFAN.jpg,aug_ai_02611.jpg,noise_injection
1024_woman_SD_0454.jpg,aug_ai_02612.jpg,masking
dfdc_train_fake_benmsfzfaz_236_0.jpg,aug_ai_02613.jpg,gaussian_blur
dfdc_train_fake_dqswpjoepo_264_0.jpg,aug_ai_02614.jpg,noise_injection
ai_detect_fake_232_20241130145107_A_close-up_shot_of_a_teenager_female_person_of_Nat.jpg,aug_ai_02615.jpg,brightness_shift
A97PUMOEUE.jpg,aug_ai_02616.jpg,brightness_shift
1X3UV3ONE6.jpg,aug_ai_02617.jpg,rotation
celebdf_train_id0_id26_0005_frame0_face1.jpg,aug_ai_02618.jpg,noise_injection
dfdc_train_fake_dxuplhwvig_129_0.jpg,aug_ai_02619.jpg,color_jitter
8ONDJSFYTS.jpg,aug_ai_02620.jpg,rotation
NJZ7F57VZZ.jpg,aug_ai_02621.jpg,gaussian_blur
1024_man_men_0256.jpg,aug_ai_02622.jpg,noise_injection
XZATJG9PLU.jpg,aug_ai_02623.jpg,noise_injection
1HIEFSCIMG.jpg,aug_ai_02624.jpg,brightness_shift
dfdc_validation_fake_aknbdpmgua_48_0.jpg,aug_ai_02625.jpg,masking
HY0RNF498L.jpg,aug_ai_02626.jpg,color_jitter
fake_Face2Face_643_646_0.jpg,aug_ai_02627.jpg,noise_injection
1024_woman_SD_1212.jpg,aug_ai_02628.jpg,masking
fake_Face2Face_438_434_1.jpg,aug_ai_02629.jpg,rotation
celebdf_train_id35_id4_0007_frame360_face7.jpg,aug_ai_02630.jpg,masking
dfdc_train_fake_dhcselezer_92_0.jpg,aug_ai_02631.jpg,gaussian_blur
LAQ04ZX8MD.jpg,aug_ai_02632.jpg,gaussian_blur
fake_FaceShifter_517_521_0.jpg,aug_ai_02633.jpg,color_jitter
1BNA70OK52.jpg,aug_ai_02634.jpg,gaussian_blur
1024_man_men_0366.jpg,aug_ai_02635.jpg,gaussian_blur
X4JR0EQKG2.jpg,aug_ai_02636.jpg,gaussian_blur
1024_man_men_0882.jpg,aug_ai_02637.jpg,noise_injection
celebdf_train_id16_id37_0001_frame300_face6.jpg,aug_ai_02638.jpg,gaussian_blur
84T8EHABTO.jpg,aug_ai_02639.jpg,brightness_shift
celebdf_train_id7_id12_0004_frame120_face3.jpg,aug_ai_02640.jpg,gaussian_blur
0DD4NVKTZF.jpg,aug_ai_02641.jpg,noise_injection
BZDM7EK33V.jpg,aug_ai_02642.jpg,rotation
281DEVM7YG.jpg,aug_ai_02643.jpg,masking
celebdf_train_id37_id31_0006_frame360_face7.jpg,aug_ai_02644.jpg,brightness_shift
dfdc_validation_fake_ebchwmwayp_171_0.jpg,aug_ai_02645.jpg,color_jitter
K7R8WINV7H.jpg,aug_ai_02646.jpg,noise_injection
dfdc_train_fake_dnhvalzvrt_91_0.jpg,aug_ai_02647.jpg,masking
768_woman_SD_1203.jpg,aug_ai_02648.jpg,gaussian_blur
512_man_SD_1242.jpg,aug_ai_02649.jpg,noise_injection
AP88VXCPO5.jpg,aug_ai_02650.jpg,gaussian_blur
ZHDFEKIXOK.jpg,aug_ai_02651.jpg,rotation
NTE7G3PENG.jpg,aug_ai_02652.jpg,masking
dfdc_train_fake_ctzmavwror_58_0.jpg,aug_ai_02653.jpg,brightness_shift
SWTOLOZK92.jpg,aug_ai_02654.jpg,gaussian_blur
XWZDV48HOL.jpg,aug_ai_02655.jpg,gaussian_blur
70PDGQHYMK.jpg,aug_ai_02656.jpg,color_jitter
fake_DeepFakeDetection_14_03__talking_angry_couch__L0GHYIFS_0.jpg,aug_ai_02657.jpg,gaussian_blur
KFVZ7OKKH3.jpg,aug_ai_02658.jpg,gaussian_blur
B0QYY7TGAM.jpg,aug_ai_02659.jpg,color_jitter
TFKSVCLAU1.jpg,aug_ai_02660.jpg,gaussian_blur
JRR2E4YT39.jpg,aug_ai_02661.jpg,rotation
dfdc_validation_fake_esyrimvzsa_189_0.jpg,aug_ai_02662.jpg,color_jitter
fake_FaceSwap_410_411_0.jpg,aug_ai_02663.jpg,brightness_shift
celebdf_train_id34_id35_0003_frame0_face1.jpg,aug_ai_02664.jpg,gaussian_blur
512_man_SD_1128.jpg,aug_ai_02665.jpg,rotation
1819XRPSHB.jpg,aug_ai_02666.jpg,brightness_shift
3TMOW5X4TN.jpg,aug_ai_02667.jpg,gaussian_blur
81NIQ9SZGT.jpg,aug_ai_02668.jpg,brightness_shift
9RPTTYZDBC.jpg,aug_ai_02669.jpg,brightness_shift
dfdc_train_fake_bbhtdfuqxq_54_0.jpg,aug_ai_02670.jpg,gaussian_blur
fake_FaceShifter_218_239_1.jpg,aug_ai_02671.jpg,rotation
PDMV6HXPVG.jpg,aug_ai_02672.jpg,gaussian_blur
ZR3U9EC9IN.jpg,aug_ai_02673.jpg,horizontal_flip
512_woman_SD_0971.jpg,aug_ai_02674.jpg,masking
6MBFF9G3DI.jpg,aug_ai_02675.jpg,color_jitter
dfdc_train_fake_alninxcyhg_100_0.jpg,aug_ai_02676.jpg,horizontal_flip
ai_detect_fake_786_20241130171419_A_close-up_shot_of_a_teenager_genderqueer_person_o.jpg,aug_ai_02677.jpg,noise_injection
dfdc_train_fake_alninxcyhg_124_0.jpg,aug_ai_02678.jpg,color_jitter
XO5LU6UPRD.jpg,aug_ai_02679.jpg,brightness_shift
fake_FaceSwap_221_206_1.jpg,aug_ai_02680.jpg,brightness_shift
MMYDJNYW7A.jpg,aug_ai_02681.jpg,brightness_shift
Y05FLF47H0.jpg,aug_ai_02682.jpg,color_jitter
KM0BO4WFRE.jpg,aug_ai_02683.jpg,brightness_shift
fake_Face2Face_547_574_1.jpg,aug_ai_02684.jpg,horizontal_flip
NJEWYB7NJ1.jpg,aug_ai_02685.jpg,rotation
dfdc_train_fake_acifjvzvpm_37_0.jpg,aug_ai_02686.jpg,horizontal_flip
dfdc_train_fake_bjjbwsqjir_86_0.jpg,aug_ai_02687.jpg,color_jitter
dfdc_train_fake_emfbhytfhc_10_0.jpg,aug_ai_02688.jpg,color_jitter
dfdc_train_fake_dozyddhild_96_0.jpg,aug_ai_02689.jpg,masking
fake_Deepfakes_968_884_0.jpg,aug_ai_02690.jpg,masking
0UNAJUCB1V.jpg,aug_ai_02691.jpg,masking
celebdf_train_id30_id35_0006_frame240_face6.jpg,aug_ai_02692.jpg,gaussian_blur
celebdf_train_id3_id17_0009_frame180_face5.jpg,aug_ai_02693.jpg,horizontal_flip
01A68PBQYP.jpg,aug_ai_02694.jpg,horizontal_flip
fake_NeuralTextures_284_263_1.jpg,aug_ai_02695.jpg,gaussian_blur
celebdf_train_id28_id16_0003_frame120_face3.jpg,aug_ai_02696.jpg,color_jitter
fake_NeuralTextures_565_589_0.jpg,aug_ai_02697.jpg,gaussian_blur
5QCTOKDX7I.jpg,aug_ai_02698.jpg,horizontal_flip
dfdc_train_fake_bqqpbzjgup_100_0.jpg,aug_ai_02699.jpg,rotation
5RL323RHDX.jpg,aug_ai_02700.jpg,noise_injection
dfdc_train_fake_avywawptfc_55_0.jpg,aug_ai_02701.jpg,masking
dfdc_train_fake_dcamvmuors_42_0.jpg,aug_ai_02702.jpg,masking
RF2I9X134Z.jpg,aug_ai_02703.jpg,brightness_shift
dfdc_validation_fake_cdphtzqrvp_177_0.jpg,aug_ai_02704.jpg,noise_injection
1024_man_men_1286.jpg,aug_ai_02705.jpg,brightness_shift
ZYKEOUICM9.jpg,aug_ai_02706.jpg,noise_injection
dfdc_train_fake_aettqgevhz_73_0.jpg,aug_ai_02707.jpg,gaussian_blur
dfdc_train_fake_deywhkarol_79_0.jpg,aug_ai_02708.jpg,horizontal_flip
B0NOAIT23J.jpg,aug_ai_02709.jpg,masking
dfdc_train_fake_bpxckdzddv_165_0.jpg,aug_ai_02710.jpg,brightness_shift
dfdc_validation_fake_doanjploai_14_0.jpg,aug_ai_02711.jpg,brightness_shift
celebdf_val_id59_id61_0005_frame180_face9.jpg,aug_ai_02712.jpg,noise_injection
XXDTCWHHGP.jpg,aug_ai_02713.jpg,color_jitter
1X5ML6Y9ZY.jpg,aug_ai_02714.jpg,brightness_shift
MYDWXXMYVU.jpg,aug_ai_02715.jpg,horizontal_flip
AUJGCXX2JA.jpg,aug_ai_02716.jpg,rotation
fake_DeepFakeDetection_12_02__podium_speech_happy__9D2ZHEKW_1.jpg,aug_ai_02717.jpg,masking
fake_FaceShifter_692_610_1.jpg,aug_ai_02718.jpg,gaussian_blur
768_man_SD_0146.jpg,aug_ai_02719.jpg,brightness_shift
dfdc_train_fake_bhbdugnurr_25_0.jpg,aug_ai_02720.jpg,color_jitter
NA7IFGWNT6.jpg,aug_ai_02721.jpg,gaussian_blur
celebdf_train_id16_id1_0010_frame180_face4.jpg,aug_ai_02722.jpg,color_jitter
dfdc_train_fake_etmcruaihe_100_0.jpg,aug_ai_02723.jpg,brightness_shift
celebdf_train_id47_id43_0004_frame120_face3.jpg,aug_ai_02724.jpg,masking
768_woman_SD_0785.jpg,aug_ai_02725.jpg,noise_injection
512_woman_SD_1325.jpg,aug_ai_02726.jpg,gaussian_blur
D5T2YVNQLI.jpg,aug_ai_02727.jpg,color_jitter
AF6XWX4Y1Z.jpg,aug_ai_02728.jpg,noise_injection
1024_woman_SD_0326.jpg,aug_ai_02729.jpg,gaussian_blur
XX8WFVGQ7S.jpg,aug_ai_02730.jpg,noise_injection
celebdf_train_id9_id28_0008_frame120_face3.jpg,aug_ai_02731.jpg,noise_injection
4PPF2G5RPH.jpg,aug_ai_02732.jpg,noise_injection
celebdf_train_id48_id42_0009_frame240_face5.jpg,aug_ai_02733.jpg,color_jitter
768_woman_SD_1498.jpg,aug_ai_02734.jpg,masking
EQDHCJZE7I.jpg,aug_ai_02735.jpg,gaussian_blur
IS0D8S9NY9.jpg,aug_ai_02736.jpg,rotation
dfdc_train_fake_dsgpbgsrdm_55_0.jpg,aug_ai_02737.jpg,masking
celebdf_train_id37_id23_0003_frame300_face12.jpg,aug_ai_02738.jpg,horizontal_flip
celebdf_train_id26_id1_0001_frame240_face6.jpg,aug_ai_02739.jpg,masking
O6GOCMPCWS.jpg,aug_ai_02740.jpg,color_jitter
R39A99UTBS.jpg,aug_ai_02741.jpg,gaussian_blur
6IR8OFERFW.jpg,aug_ai_02742.jpg,color_jitter
RB2GWIC2KK.jpg,aug_ai_02743.jpg,horizontal_flip
ZNZNQN9F2L.jpg,aug_ai_02744.jpg,horizontal_flip
celebdf_train_id23_id3_0007_frame0_face1.jpg,aug_ai_02745.jpg,horizontal_flip
fake_FaceSwap_161_141_0.jpg,aug_ai_02746.jpg,brightness_shift
CNSIPJ2Q3C.jpg,aug_ai_02747.jpg,rotation
dfdc_train_fake_ehdkmxgtxh_44_0.jpg,aug_ai_02748.jpg,masking
P2ANNKG9R7.jpg,aug_ai_02749.jpg,brightness_shift
JIYME7TQ1B.jpg,aug_ai_02750.jpg,horizontal_flip
D1AQO9TA1H.jpg,aug_ai_02751.jpg,brightness_shift
fake_DeepFakeDetection_02_06__walking_and_outside_surprised__N8OSN8P6_1.jpg,aug_ai_02752.jpg,horizontal_flip
celebdf_train_id3_id23_0008_frame120_face4.jpg,aug_ai_02753.jpg,gaussian_blur
dfdc_train_fake_ekkdjkirzq_210_1.jpg,aug_ai_02754.jpg,color_jitter
dfdc_train_fake_bqhtpqmmqp_4_0.jpg,aug_ai_02755.jpg,gaussian_blur
dfdc_validation_fake_arkroixhey_129_0.jpg,aug_ai_02756.jpg,masking
N5BDWQO90N.jpg,aug_ai_02757.jpg,color_jitter
ODZJY8KJ80.jpg,aug_ai_02758.jpg,masking
512_woman_SD_0351.jpg,aug_ai_02759.jpg,noise_injection
celebdf_test_id31_id34_0007_frame0_face2.jpg,aug_ai_02760.jpg,gaussian_blur
dfdc_train_fake_bndybcqhfr_15_0.jpg,aug_ai_02761.jpg,rotation
768_man_SD_0076.jpg,aug_ai_02762.jpg,masking
fake_Deepfakes_525_509_1.jpg,aug_ai_02763.jpg,noise_injection
dfdc_train_fake_eqvuznuwsa_7_0.jpg,aug_ai_02764.jpg,horizontal_flip
fake_FaceSwap_559_543_0.jpg,aug_ai_02765.jpg,color_jitter
B8W4ECJ8QG.jpg,aug_ai_02766.jpg,masking
82Z6JGWG69.jpg,aug_ai_02767.jpg,horizontal_flip
celebdf_train_id9_id28_0009_frame120_face3.jpg,aug_ai_02768.jpg,masking
B5DMWVQUIJ.jpg,aug_ai_02769.jpg,noise_injection
dfdc_validation_fake_ebywfrmhtd_249_0.jpg,aug_ai_02770.jpg,color_jitter
dfdc_validation_fake_bopqhhalml_287_0.jpg,aug_ai_02771.jpg,rotation
KAEZD0GT6E.jpg,aug_ai_02772.jpg,brightness_shift
dfdc_validation_fake_awhmfnnjih_228_0.jpg,aug_ai_02773.jpg,brightness_shift
WDI0TL4RZ9.jpg,aug_ai_02774.jpg,gaussian_blur
E7MFZCMVH5.jpg,aug_ai_02775.jpg,color_jitter
dfdc_train_fake_dwediigjit_72_0.jpg,aug_ai_02776.jpg,rotation
fake_FaceSwap_395_401_1.jpg,aug_ai_02777.jpg,masking
dfdc_train_fake_eivxffliio_150_0.jpg,aug_ai_02778.jpg,color_jitter
dfdc_train_fake_bhaaboftbc_178_0.jpg,aug_ai_02779.jpg,masking
R9D88GSH4Q.jpg,aug_ai_02780.jpg,gaussian_blur
dfdc_train_fake_cfyduhpbps_53_0.jpg,aug_ai_02781.jpg,brightness_shift
512_man_SD_0788.jpg,aug_ai_02782.jpg,masking
celebdf_train_id4_id0_0004_frame60_face3.jpg,aug_ai_02783.jpg,horizontal_flip
EFVEOOM988.jpg,aug_ai_02784.jpg,masking
3NFJQJ1DLB.jpg,aug_ai_02785.jpg,gaussian_blur
JS1KL9UM50.jpg,aug_ai_02786.jpg,gaussian_blur
1E0K3DGTBL.jpg,aug_ai_02787.jpg,horizontal_flip
fake_FaceSwap_908_207_0.jpg,aug_ai_02788.jpg,color_jitter
POSWQM7J1C.jpg,aug_ai_02789.jpg,rotation
7JBFL5VEHX.jpg,aug_ai_02790.jpg,brightness_shift
dfdc_train_fake_dkdwxmtpuo_151_0.jpg,aug_ai_02791.jpg,masking
celebdf_train_id37_id20_0008_frame60_face2.jpg,aug_ai_02792.jpg,gaussian_blur
768_man_SD_0703.jpg,aug_ai_02793.jpg,rotation
dfdc_train_fake_cksanfsjhc_118_0.jpg,aug_ai_02794.jpg,gaussian_blur
fake_FaceShifter_159_175_1.jpg,aug_ai_02795.jpg,brightness_shift
dfdc_train_fake_cxrfacemmq_246_0.jpg,aug_ai_02796.jpg,color_jitter
ENTCWLHFQ7.jpg,aug_ai_02797.jpg,masking
CUXVUULJUG.jpg,aug_ai_02798.jpg,gaussian_blur
fake_Deepfakes_503_756_1.jpg,aug_ai_02799.jpg,masking
dfdc_train_fake_egbbcxcuqy_52_0.jpg,aug_ai_02800.jpg,color_jitter
1KUEHO312I.jpg,aug_ai_02801.jpg,gaussian_blur
dfdc_train_fake_dntkzzzcdh_91_0.jpg,aug_ai_02802.jpg,gaussian_blur
512_woman_SD_0235.jpg,aug_ai_02803.jpg,horizontal_flip
5GL5RDKLK1.jpg,aug_ai_02804.jpg,noise_injection
1024_man_men_0360.jpg,aug_ai_02805.jpg,horizontal_flip
2UT45LHP0B.jpg,aug_ai_02806.jpg,rotation
WMAUSPWG38.jpg,aug_ai_02807.jpg,noise_injection
fake_FaceSwap_541_523_1.jpg,aug_ai_02808.jpg,noise_injection
JKBMUDIAHI.jpg,aug_ai_02809.jpg,noise_injection
PLJTLGTD3Y.jpg,aug_ai_02810.jpg,gaussian_blur
ZNWBZEJSFS.jpg,aug_ai_02811.jpg,masking
F6GH3UZP1C.jpg,aug_ai_02812.jpg,color_jitter
H162OE8VZY.jpg,aug_ai_02813.jpg,color_jitter
PQHV7Y4IVQ.jpg,aug_ai_02814.jpg,gaussian_blur
P4WXJ5HOG5.jpg,aug_ai_02815.jpg,noise_injection
celebdf_train_id25_id22_0010_frame180_face5.jpg,aug_ai_02816.jpg,rotation
XHRD4EGWIE.jpg,aug_ai_02817.jpg,brightness_shift
B6PWFVWUPB.jpg,aug_ai_02818.jpg,horizontal_flip
celebdf_train_id51_id58_0004_frame360_face8.jpg,aug_ai_02819.jpg,horizontal_flip
768_man_SD_1328.jpg,aug_ai_02820.jpg,rotation
7PVPNBBX3Y.jpg,aug_ai_02821.jpg,gaussian_blur
YCKDF7ZX3Y.jpg,aug_ai_02822.jpg,noise_injection
dfdc_train_fake_cdaxixbosp_30_0.jpg,aug_ai_02823.jpg,brightness_shift
X9E3AN8EHL.jpg,aug_ai_02824.jpg,rotation
dfdc_validation_fake_dafhtipaml_31_0.jpg,aug_ai_02825.jpg,masking
PR8SQVDP95.jpg,aug_ai_02826.jpg,noise_injection
dfdc_train_fake_aladcziidp_278_0.jpg,aug_ai_02827.jpg,horizontal_flip
JB8W8H8B3I.jpg,aug_ai_02828.jpg,noise_injection
fake_FaceSwap_808_829_0.jpg,aug_ai_02829.jpg,rotation
dfdc_train_fake_dwediigjit_272_0.jpg,aug_ai_02830.jpg,horizontal_flip
5GD2XQ9HI1.jpg,aug_ai_02831.jpg,horizontal_flip
B4ZD8V95T2.jpg,aug_ai_02832.jpg,horizontal_flip
dfdc_validation_fake_ahfazfbntc_85_0.jpg,aug_ai_02833.jpg,horizontal_flip
dfdc_train_fake_cyboodqqyr_176_0.jpg,aug_ai_02834.jpg,gaussian_blur
7H561GJ68T.jpg,aug_ai_02835.jpg,brightness_shift
YS1K1KEUTD.jpg,aug_ai_02836.jpg,brightness_shift
RIVAFS06VS.jpg,aug_ai_02837.jpg,noise_injection
fake_FaceSwap_080_061_1.jpg,aug_ai_02838.jpg,noise_injection
9BMH4BKM4J.jpg,aug_ai_02839.jpg,horizontal_flip
fake_FaceSwap_581_697_1.jpg,aug_ai_02840.jpg,horizontal_flip
QHZ17NF0YX.jpg,aug_ai_02841.jpg,rotation
dfdc_train_fake_atxvxouljq_275_0.jpg,aug_ai_02842.jpg,horizontal_flip
celebdf_train_id55_id49_0000_frame300_face7.jpg,aug_ai_02843.jpg,gaussian_blur
EBL0SCIL97.jpg,aug_ai_02844.jpg,color_jitter
fake_NeuralTextures_874_291_1.jpg,aug_ai_02845.jpg,color_jitter
B8VITWIJ56.jpg,aug_ai_02846.jpg,noise_injection
FOH4A8HMO8.jpg,aug_ai_02847.jpg,gaussian_blur
1024_man_men_0658.jpg,aug_ai_02848.jpg,rotation
celebdf_val_id53_id51_0004_frame300_face9.jpg,aug_ai_02849.jpg,color_jitter
dfdc_train_fake_dntkzzzcdh_177_0.jpg,aug_ai_02850.jpg,gaussian_blur
dfdc_train_fake_cxfujlvsuw_119_0.jpg,aug_ai_02851.jpg,horizontal_flip
ODXQTM7Y3Z.jpg,aug_ai_02852.jpg,masking
ai_detect_fake_324_20241130151336_A_close-up_shot_of_a_young_adult_genderqueer_perso.jpg,aug_ai_02853.jpg,horizontal_flip
celebdf_train_id29_id21_0009_frame240_face7.jpg,aug_ai_02854.jpg,gaussian_blur
dfdc_validation_fake_doanjploai_272_0.jpg,aug_ai_02855.jpg,noise_injection
dfdc_train_fake_azpuxunqyo_127_0.jpg,aug_ai_02856.jpg,horizontal_flip
UD0GT4CQQU.jpg,aug_ai_02857.jpg,color_jitter
BHDDN9N3ZB.jpg,aug_ai_02858.jpg,color_jitter
dfdc_train_fake_deyyistcrd_149_0.jpg,aug_ai_02859.jpg,horizontal_flip
dfdc_train_fake_etejaapnxh_290_0.jpg,aug_ai_02860.jpg,brightness_shift
dfdc_train_fake_ctpqeykqdp_106_0.jpg,aug_ai_02861.jpg,gaussian_blur
dfdc_train_fake_errocgcham_288_0.jpg,aug_ai_02862.jpg,rotation
CV03OMLJ94.jpg,aug_ai_02863.jpg,noise_injection
40UEJQ1UV1.jpg,aug_ai_02864.jpg,gaussian_blur
J5UDXZFC96.jpg,aug_ai_02865.jpg,horizontal_flip
fake_Face2Face_102_114_1.jpg,aug_ai_02866.jpg,gaussian_blur
dfdc_validation_fake_ejkqesyvam_246_0.jpg,aug_ai_02867.jpg,masking
fake_FaceSwap_762_832_1.jpg,aug_ai_02868.jpg,horizontal_flip
389993PMZV.jpg,aug_ai_02869.jpg,brightness_shift
CJMYBVGQ5C.jpg,aug_ai_02870.jpg,horizontal_flip
fake_FaceShifter_670_661_1.jpg,aug_ai_02871.jpg,horizontal_flip
dfdc_train_fake_axoygtekut_158_0.jpg,aug_ai_02872.jpg,gaussian_blur
768_woman_SD_0220.jpg,aug_ai_02873.jpg,noise_injection
JASSTOARST.jpg,aug_ai_02874.jpg,gaussian_blur
7MLBMRGGMT.jpg,aug_ai_02875.jpg,color_jitter
MZ1C6BFBIL.jpg,aug_ai_02876.jpg,brightness_shift
dfdc_validation_fake_brhalypwoo_167_0.jpg,aug_ai_02877.jpg,color_jitter
T49FU0TX9J.jpg,aug_ai_02878.jpg,color_jitter
celebdf_val_id46_id47_0004_frame300_face7.jpg,aug_ai_02879.jpg,color_jitter
663R0H2NU0.jpg,aug_ai_02880.jpg,color_jitter
dfdc_train_fake_aladcziidp_85_0.jpg,aug_ai_02881.jpg,color_jitter
FVB5J50CTW.jpg,aug_ai_02882.jpg,brightness_shift
SMGQAEG6UL.jpg,aug_ai_02883.jpg,gaussian_blur
dfdc_train_fake_benmsfzfaz_117_0.jpg,aug_ai_02884.jpg,color_jitter
768_man_SD_0560.jpg,aug_ai_02885.jpg,brightness_shift
fake_Face2Face_276_185_0.jpg,aug_ai_02886.jpg,horizontal_flip
AG06GMQMFX.jpg,aug_ai_02887.jpg,noise_injection
HR8VQLWVHD.jpg,aug_ai_02888.jpg,rotation
dfdc_train_fake_dtocdfbwca_109_0.jpg,aug_ai_02889.jpg,brightness_shift
dfdc_train_fake_eixwxvxbbn_147_0.jpg,aug_ai_02890.jpg,color_jitter
Q457RI234P.jpg,aug_ai_02891.jpg,rotation
PLCCUJ8P26.jpg,aug_ai_02892.jpg,gaussian_blur
celebdf_train_id20_id22_0006_frame120_face3.jpg,aug_ai_02893.jpg,masking
dfdc_train_fake_bqtuuwzdtr_25_0.jpg,aug_ai_02894.jpg,gaussian_blur
1024_woman_SD_0694.jpg,aug_ai_02895.jpg,noise_injection
NT51203UKW.jpg,aug_ai_02896.jpg,color_jitter
dfdc_train_fake_cnilkgvfei_85_0.jpg,aug_ai_02897.jpg,horizontal_flip
dfdc_train_fake_dbhoxkblzx_272_0.jpg,aug_ai_02898.jpg,masking
CUKMBB8SA7.jpg,aug_ai_02899.jpg,brightness_shift
0SJTFMZP3I.jpg,aug_ai_02900.jpg,noise_injection
dfdc_validation_fake_eebrkicpry_274_0.jpg,aug_ai_02901.jpg,gaussian_blur
dfdc_train_fake_byqzyxifza_53_0.jpg,aug_ai_02902.jpg,masking
fake_NeuralTextures_507_418_0.jpg,aug_ai_02903.jpg,masking
6UEMNK5IEM.jpg,aug_ai_02904.jpg,brightness_shift
fake_Deepfakes_179_212_1.jpg,aug_ai_02905.jpg,noise_injection
dfdc_train_fake_errocgcham_174_0.jpg,aug_ai_02906.jpg,color_jitter
ai_detect_fake_514_20241130160437_A_close-up_shot_of_a_middle-aged_female_person_of_.jpg,aug_ai_02907.jpg,horizontal_flip
celebdf_train_id20_id32_0000_frame60_face3.jpg,aug_ai_02908.jpg,horizontal_flip
GIVA4PFWVF.jpg,aug_ai_02909.jpg,rotation
460P6RACDK.jpg,aug_ai_02910.jpg,gaussian_blur
T1V5H9PEUC.jpg,aug_ai_02911.jpg,rotation
XNJS6PPQM4.jpg,aug_ai_02912.jpg,color_jitter
celebdf_test_id40_id43_0004_frame300_face12.jpg,aug_ai_02913.jpg,horizontal_flip
LFAUA7O0M6.jpg,aug_ai_02914.jpg,noise_injection
OZ7DP94CTU.jpg,aug_ai_02915.jpg,noise_injection
celebdf_val_id49_id54_0006_frame0_face1.jpg,aug_ai_02916.jpg,rotation
celebdf_train_id1_id23_0005_frame0_face1.jpg,aug_ai_02917.jpg,color_jitter
fake_FaceShifter_056_996_0.jpg,aug_ai_02918.jpg,horizontal_flip
dfdc_validation_fake_bkmdzhfzfh_7_0.jpg,aug_ai_02919.jpg,gaussian_blur
fake_Face2Face_354_362_1.jpg,aug_ai_02920.jpg,noise_injection
dfdc_train_fake_dqqtjcryjv_144_0.jpg,aug_ai_02921.jpg,noise_injection
celebdf_train_id53_id56_0004_frame360_face10.jpg,aug_ai_02922.jpg,horizontal_flip
fake_Face2Face_449_451_1.jpg,aug_ai_02923.jpg,horizontal_flip
768_man_SD_0827.jpg,aug_ai_02924.jpg,horizontal_flip
1024_man_men_0837.jpg,aug_ai_02925.jpg,horizontal_flip
celebdf_train_id31_id9_0007_frame420_face16.jpg,aug_ai_02926.jpg,noise_injection
dfdc_train_fake_avibnnhwhp_169_0.jpg,aug_ai_02927.jpg,color_jitter
fake_Face2Face_587_535_1.jpg,aug_ai_02928.jpg,gaussian_blur
PC74Q505US.jpg,aug_ai_02929.jpg,brightness_shift
fake_Deepfakes_771_849_1.jpg,aug_ai_02930.jpg,horizontal_flip
dfdc_train_fake_etmcruaihe_213_0.jpg,aug_ai_02931.jpg,noise_injection
QH2OACFWHK.jpg,aug_ai_02932.jpg,rotation
dfdc_train_fake_aufmsmnoye_7_0.jpg,aug_ai_02933.jpg,color_jitter
9ORPGTB9K9.jpg,aug_ai_02934.jpg,color_jitter
celebdf_val_id37_id9_0000_frame300_face6.jpg,aug_ai_02935.jpg,rotation
celebdf_test_id28_id9_0008_frame240_face6.jpg,aug_ai_02936.jpg,rotation
celebdf_train_id9_id31_0003_frame180_face5.jpg,aug_ai_02937.jpg,noise_injection
L4VCGATO64.jpg,aug_ai_02938.jpg,horizontal_flip
BCZC7EP6LH.jpg,aug_ai_02939.jpg,brightness_shift
dfdc_train_fake_ctzmavwror_277_0.jpg,aug_ai_02940.jpg,brightness_shift
H19IOBQVHQ.jpg,aug_ai_02941.jpg,gaussian_blur
celebdf_test_id0_id26_0006_frame480_face18.jpg,aug_ai_02942.jpg,horizontal_flip
celebdf_train_id53_id52_0008_frame240_face9.jpg,aug_ai_02943.jpg,horizontal_flip
4E41UKRY3Z.jpg,aug_ai_02944.jpg,horizontal_flip
